Stimuli_list,Participant_id,Clean/Babble,SNR,Target_word,Response
5,5b7200cf8f427a00013a1f9d,babble,-5,also,Torso
5,5be594a25ea88f0001cc3912,babble,-5,also,also
3,57c8221b7612a1000118be3b,babble,0,also,Also
3,5aeaeef326e9c60001fbd22b,babble,0,also,also
3,5c6ddaefdf677d00013fa313,babble,0,also,Also
3,5c936c09e2d9fb0001386b03,babble,0,also,also
3,5cdc5bc31f7a97001b6e5c31,babble,0,also,also
1,5c0189dc9d035a00017e7eaa,clean,-,also,also
1,5c1d232074ad0b0001531eea,clean,-,also,also
1,5c36188ae2809a000106d7de,clean,-,also,also
1,5db9940a8b31b7000b84baed,clean,-,also,also
1,5dde99ba326bd801296eab89,clean,-,also,also
10,5980fff19bf4fe0001070984,babble,-5,altogether,Together
10,59dea7f56100f9000194a162,babble,-5,altogether,together
10,5a9d8c04b5e2110001c6e15f,babble,-5,altogether,together
10,5acc6abbfa3b4e000173c8b5,babble,-5,altogether,together
10,5ccb5e96bca87900161275c2,babble,-5,altogether,together
8,573c6b96b3a71f00146df8c4,babble,0,altogether,altogether
8,5afaec38bba9690001d82aee,babble,0,altogether,pull together
8,5b3b96a868e12a000160db45,babble,0,altogether,alltogether
8,5c58bdb5a2f0f6000157e4e6,babble,0,altogether,together
8,5ce1b491fd6595001ba5a4cc,babble,0,altogether,together
6,5a031341728b1b0001ad8bee,clean,-,altogether,altogether
6,5bc30ddeb17a810001daf55c,clean,-,altogether,altogether
6,5bdc609519b9ba000157d122,clean,-,altogether,altogether
6,5d8e3e54e019d1001a713708,clean,-,altogether,Altogether
6,5dd00f0e82a527107df2df46,clean,-,altogether,altogether
9,5a8be4a50f1bce00012254ed,babble,-5,ordinarily,ordinarily
9,5c6decc3e5229800015052a5,babble,-5,ordinarily,ordinarily
9,5ccb36a8d01bf6001815792a,babble,-5,ordinarily,ordinarily
9,5ce2cadbed552600199dc85c,babble,-5,ordinarily,ordinarily
9,5ce6b381e7de4c0001a24b49,babble,-5,ordinarily,ordinarily
7,5ab67b34ead3eb0001518bf3,babble,0,ordinarily,ordinarily
7,5c0b0b5f217d60000111e5f0,babble,0,ordinarily,ordinarily
7,5d2464b812b27400011db6e7,babble,0,ordinarily,ordinarily
7,5dd0409d9ca8a312350a4118,babble,0,ordinarily,ordinarily
7,5e949cc842d2cd7e92cf3559,babble,0,ordinarily,ordinarily
10,5980fff19bf4fe0001070984,clean,-,ordinarily,Ordinarily
10,59dea7f56100f9000194a162,clean,-,ordinarily,ordinarily
10,5a9d8c04b5e2110001c6e15f,clean,-,ordinarily,ordinarily
10,5acc6abbfa3b4e000173c8b5,clean,-,ordinarily,ordinarily
10,5ccb5e96bca87900161275c2,clean,-,ordinarily,ordinarily
12,594a8e2eeaa18e000163f6cd,babble,-5,outside,outside
12,5a67b46ec0d836000108089f,babble,-5,outside,outside
12,5c3f7880d831ed0001f795e9,babble,-5,outside,outside
12,5c4a1c1cbd42830001dbb540,babble,-5,outside,Outside
12,5d264788d8c0080001ff782e,babble,-5,outside,outside
15,5a09ec769b760100013a70e1,babble,0,outside,outside
15,5aaaa47accc4c20001ca5253,babble,0,outside,outside
15,5ae70a1c3810080001c060c5,babble,0,outside,Outside
15,5b7c88addb11320001c43bcc,babble,0,outside,outside
15,5d45bde698c84000164e1200,babble,0,outside,outside
13,57efc1de61e8340001876cf0,clean,-,outside,outside
13,5b2bd649ed66460001e86e39,clean,-,outside,outside
13,5c503ab0548e9d0001a70c7b,clean,-,outside,outside
13,5d8f4d31e4a4e70018c19c15,clean,-,outside,outside
13,5e7e4d6618ff320b50bf7b3c,clean,-,outside,outside
3,57c8221b7612a1000118be3b,babble,-5,baggage,Baggage
3,5aeaeef326e9c60001fbd22b,babble,-5,baggage,baggage
3,5c6ddaefdf677d00013fa313,babble,-5,baggage,baggage
3,5c936c09e2d9fb0001386b03,babble,-5,baggage,teenage
3,5cdc5bc31f7a97001b6e5c31,babble,-5,baggage,baggage
1,5c0189dc9d035a00017e7eaa,babble,0,baggage,baggage
1,5c1d232074ad0b0001531eea,babble,0,baggage,baggage
1,5c36188ae2809a000106d7de,babble,0,baggage,baggage
1,5db9940a8b31b7000b84baed,babble,0,baggage,baggage
1,5dde99ba326bd801296eab89,babble,0,baggage,baggage
4,56c6fd07b0b7a1000d5cf899,clean,-,baggage,baggage
4,57732cfcda75d30001487571,clean,-,baggage,baggage
4,597f57ccfc90e000011c56fe,clean,-,baggage,baggage
4,5cadcbd3cdf3eb00136336a4,clean,-,baggage,baggage
4,5e432ceb394cd51c528ba4f0,clean,-,baggage,baggage
9,5a8be4a50f1bce00012254ed,babble,-5,but,splat
9,5c6decc3e5229800015052a5,babble,-5,but,blunt
9,5ccb36a8d01bf6001815792a,babble,-5,but,but
9,5ce2cadbed552600199dc85c,babble,-5,but,but
9,5ce6b381e7de4c0001a24b49,babble,-5,but,rut
7,5ab67b34ead3eb0001518bf3,babble,0,but,but
7,5c0b0b5f217d60000111e5f0,babble,0,but,but
7,5d2464b812b27400011db6e7,babble,0,but,but
7,5dd0409d9ca8a312350a4118,babble,0,but,but
7,5e949cc842d2cd7e92cf3559,babble,0,but,but
10,5980fff19bf4fe0001070984,clean,-,but,But
10,59dea7f56100f9000194a162,clean,-,but,but
10,5a9d8c04b5e2110001c6e15f,clean,-,but,but
10,5acc6abbfa3b4e000173c8b5,clean,-,but,but
10,5ccb5e96bca87900161275c2,clean,-,but,but
15,5a09ec769b760100013a70e1,babble,-5,bye,dubai
15,5aaaa47accc4c20001ca5253,babble,-5,bye,bars
15,5ae70a1c3810080001c060c5,babble,-5,bye,Barred
15,5b7c88addb11320001c43bcc,babble,-5,bye,the bar
15,5d45bde698c84000164e1200,babble,-5,bye,advance
13,57efc1de61e8340001876cf0,babble,0,bye,by
13,5b2bd649ed66460001e86e39,babble,0,bye,five
13,5c503ab0548e9d0001a70c7b,babble,0,bye,by
13,5d8f4d31e4a4e70018c19c15,babble,0,bye,bye
13,5e7e4d6618ff320b50bf7b3c,babble,0,bye,bye
11,5b97a223788a3d0001b49ab3,clean,-,bye,Bye
11,5c56cf49a35f38000169f681,clean,-,bye,buy
11,5cf42528e7c1d1001b527bbc,clean,-,bye,by
11,5d619e7c79db120016bd2429,clean,-,bye,buy
11,5ddb0012270f44a553f0d024,clean,-,bye,buy
9,5a8be4a50f1bce00012254ed,babble,-5,bye-bye,fly guy
9,5c6decc3e5229800015052a5,babble,-5,bye-bye,mindhive
9,5ccb36a8d01bf6001815792a,babble,-5,bye-bye,fly by
9,5ce2cadbed552600199dc85c,babble,-5,bye-bye,fly drive
9,5ce6b381e7de4c0001a24b49,babble,-5,bye-bye,arrival
7,5ab67b34ead3eb0001518bf3,babble,0,bye-bye,bye bye
7,5c0b0b5f217d60000111e5f0,babble,0,bye-bye,bypass
7,5d2464b812b27400011db6e7,babble,0,bye-bye,bye bye
7,5dd0409d9ca8a312350a4118,babble,0,bye-bye,flyby
7,5e949cc842d2cd7e92cf3559,babble,0,bye-bye,bye bye
10,5980fff19bf4fe0001070984,clean,-,bye-bye,Bye bye
10,59dea7f56100f9000194a162,clean,-,bye-bye,bye bye
10,5a9d8c04b5e2110001c6e15f,clean,-,bye-bye,bye bye
10,5acc6abbfa3b4e000173c8b5,clean,-,bye-bye,bye bye
10,5ccb5e96bca87900161275c2,clean,-,bye-bye,bye bye
9,5a8be4a50f1bce00012254ed,babble,-5,bird,bird
9,5c6decc3e5229800015052a5,babble,-5,bird,blurred
9,5ccb36a8d01bf6001815792a,babble,-5,bird,word
9,5ce2cadbed552600199dc85c,babble,-5,bird,bird
9,5ce6b381e7de4c0001a24b49,babble,-5,bird,resulted
7,5ab67b34ead3eb0001518bf3,babble,0,bird,bird
7,5c0b0b5f217d60000111e5f0,babble,0,bird,bird
7,5d2464b812b27400011db6e7,babble,0,bird,bird
7,5dd0409d9ca8a312350a4118,babble,0,bird,bird
7,5e949cc842d2cd7e92cf3559,babble,0,bird,bird
10,5980fff19bf4fe0001070984,clean,-,bird,Bird
10,59dea7f56100f9000194a162,clean,-,bird,bird
10,5a9d8c04b5e2110001c6e15f,clean,-,bird,bird
10,5acc6abbfa3b4e000173c8b5,clean,-,bird,bird
10,5ccb5e96bca87900161275c2,clean,-,bird,bird
2,55891561fdf99b4badde5b11,babble,-5,basically,Basicly
2,5a4ad25599311d0001df5ee8,babble,-5,basically,basically
2,5a67676a35f26b000149689d,babble,-5,basically,basically
2,5acf2046e87197000107933c,babble,-5,basically,basically
2,5ce3de71c536f5000110529e,babble,-5,basically,basically
5,55b95e2ffdf99b469f622883,babble,0,basically,basically
5,57fa6c8b07d709000141ad46,babble,0,basically,basically
5,595e32ebe05ca800013401d0,babble,0,basically,Basically
5,5b7200cf8f427a00013a1f9d,babble,0,basically,Basically
5,5be594a25ea88f0001cc3912,babble,0,basically,basically
3,57c8221b7612a1000118be3b,clean,-,basically,Basically
3,5aeaeef326e9c60001fbd22b,clean,-,basically,basically
3,5c6ddaefdf677d00013fa313,clean,-,basically,Basically
3,5c936c09e2d9fb0001386b03,clean,-,basically,basically
3,5cdc5bc31f7a97001b6e5c31,clean,-,basically,basically
14,576075c3624ccc0006233eb7,babble,-5,besides,desire
14,59efd2b3d838ae000185123a,babble,-5,besides,otherside
14,5c44a1a111a0c200016ff5ba,babble,-5,besides,decide
14,5d4c217a97d8a600013b46cf,babble,-5,besides,Style
14,5d89094bdee2770001840056,babble,-5,besides,decide
12,594a8e2eeaa18e000163f6cd,babble,0,besides,decide
12,5a67b46ec0d836000108089f,babble,0,besides,besides
12,5c3f7880d831ed0001f795e9,babble,0,besides,beside
12,5c4a1c1cbd42830001dbb540,babble,0,besides,Besides
12,5d264788d8c0080001ff782e,babble,0,besides,besides
15,5a09ec769b760100013a70e1,clean,-,besides,besides
15,5aaaa47accc4c20001ca5253,clean,-,besides,besides
15,5ae70a1c3810080001c060c5,clean,-,besides,Besides
15,5b7c88addb11320001c43bcc,clean,-,besides,besides
15,5d45bde698c84000164e1200,clean,-,besides,besides
15,5a09ec769b760100013a70e1,babble,-5,cheap,cheek
15,5aaaa47accc4c20001ca5253,babble,-5,cheap,achieve
15,5ae70a1c3810080001c060c5,babble,-5,cheap,Cheap
15,5b7c88addb11320001c43bcc,babble,-5,cheap,cheap
15,5d45bde698c84000164e1200,babble,-5,cheap,cheese
13,57efc1de61e8340001876cf0,babble,0,cheap,cheat
13,5b2bd649ed66460001e86e39,babble,0,cheap,cheap
13,5c503ab0548e9d0001a70c7b,babble,0,cheap,machine
13,5d8f4d31e4a4e70018c19c15,babble,0,cheap,cheap
13,5e7e4d6618ff320b50bf7b3c,babble,0,cheap,cheap
11,5b97a223788a3d0001b49ab3,clean,-,cheap,Cheap
11,5c56cf49a35f38000169f681,clean,-,cheap,Cheap
11,5cf42528e7c1d1001b527bbc,clean,-,cheap,cheap
11,5d619e7c79db120016bd2429,clean,-,cheap,cheap
11,5ddb0012270f44a553f0d024,clean,-,cheap,cheap
15,5a09ec769b760100013a70e1,babble,-5,docket,dog in snow
15,5aaaa47accc4c20001ca5253,babble,-5,docket,docket
15,5ae70a1c3810080001c060c5,babble,-5,docket,Docket
15,5b7c88addb11320001c43bcc,babble,-5,docket,drunkard
15,5d45bde698c84000164e1200,babble,-5,docket,docket
13,57efc1de61e8340001876cf0,babble,0,docket,dock it
13,5b2bd649ed66460001e86e39,babble,0,docket,docit
13,5c503ab0548e9d0001a70c7b,babble,0,docket,docket
13,5d8f4d31e4a4e70018c19c15,babble,0,docket,dog hit
13,5e7e4d6618ff320b50bf7b3c,babble,0,docket,docket
11,5b97a223788a3d0001b49ab3,clean,-,docket,Docket
11,5c56cf49a35f38000169f681,clean,-,docket,Dock it
11,5cf42528e7c1d1001b527bbc,clean,-,docket,docket
11,5d619e7c79db120016bd2429,clean,-,docket,docket
11,5ddb0012270f44a553f0d024,clean,-,docket,docket
3,57c8221b7612a1000118be3b,babble,-5,dad,Dad
3,5aeaeef326e9c60001fbd22b,babble,-5,dad,dad
3,5c6ddaefdf677d00013fa313,babble,-5,dad,daft
3,5c936c09e2d9fb0001386b03,babble,-5,dad,dad
3,5cdc5bc31f7a97001b6e5c31,babble,-5,dad,dad
1,5c0189dc9d035a00017e7eaa,babble,0,dad,dad
1,5c1d232074ad0b0001531eea,babble,0,dad,dad
1,5c36188ae2809a000106d7de,babble,0,dad,dad
1,5db9940a8b31b7000b84baed,babble,0,dad,dad
1,5dde99ba326bd801296eab89,babble,0,dad,dad
4,56c6fd07b0b7a1000d5cf899,clean,-,dad,dad
4,57732cfcda75d30001487571,clean,-,dad,dad
4,597f57ccfc90e000011c56fe,clean,-,dad,dad
4,5cadcbd3cdf3eb00136336a4,clean,-,dad,dad
4,5e432ceb394cd51c528ba4f0,clean,-,dad,dad
15,5a09ec769b760100013a70e1,babble,-5,dead,dead
15,5aaaa47accc4c20001ca5253,babble,-5,dead,dead
15,5ae70a1c3810080001c060c5,babble,-5,dead,Dead
15,5b7c88addb11320001c43bcc,babble,-5,dead,dead
15,5d45bde698c84000164e1200,babble,-5,dead,dared
13,57efc1de61e8340001876cf0,babble,0,dead,dead
13,5b2bd649ed66460001e86e39,babble,0,dead,dead
13,5c503ab0548e9d0001a70c7b,babble,0,dead,dead
13,5d8f4d31e4a4e70018c19c15,babble,0,dead,dead
13,5e7e4d6618ff320b50bf7b3c,babble,0,dead,dead
11,5b97a223788a3d0001b49ab3,clean,-,dead,Dead
11,5c56cf49a35f38000169f681,clean,-,dead,Dead
11,5cf42528e7c1d1001b527bbc,clean,-,dead,dead
11,5d619e7c79db120016bd2429,clean,-,dead,dead
11,5ddb0012270f44a553f0d024,clean,-,dead,dead
4,56c6fd07b0b7a1000d5cf899,babble,-5,definitely,definitely
4,57732cfcda75d30001487571,babble,-5,definitely,definitely
4,597f57ccfc90e000011c56fe,babble,-5,definitely,definatley
4,5cadcbd3cdf3eb00136336a4,babble,-5,definitely,definitely
4,5e432ceb394cd51c528ba4f0,babble,-5,definitely,definitely
2,55891561fdf99b4badde5b11,babble,0,definitely,Definately
2,5a4ad25599311d0001df5ee8,babble,0,definitely,definitely
2,5a67676a35f26b000149689d,babble,0,definitely,definitely
2,5acf2046e87197000107933c,babble,0,definitely,definately
2,5ce3de71c536f5000110529e,babble,0,definitely,definitely
5,55b95e2ffdf99b469f622883,clean,-,definitely,definitely
5,57fa6c8b07d709000141ad46,clean,-,definitely,definitely
5,595e32ebe05ca800013401d0,clean,-,definitely,Definately
5,5b7200cf8f427a00013a1f9d,clean,-,definitely,defintely
5,5be594a25ea88f0001cc3912,clean,-,definitely,definitely
10,5980fff19bf4fe0001070984,babble,-5,deduct,Deduct
10,59dea7f56100f9000194a162,babble,-5,deduct,deduct
10,5a9d8c04b5e2110001c6e15f,babble,-5,deduct,deduct
10,5acc6abbfa3b4e000173c8b5,babble,-5,deduct,deduct
10,5ccb5e96bca87900161275c2,babble,-5,deduct,deduct
8,573c6b96b3a71f00146df8c4,babble,0,deduct,deduct
8,5afaec38bba9690001d82aee,babble,0,deduct,deduct
8,5b3b96a868e12a000160db45,babble,0,deduct,deduct
8,5c58bdb5a2f0f6000157e4e6,babble,0,deduct,deduct
8,5ce1b491fd6595001ba5a4cc,babble,0,deduct,duct
6,5a031341728b1b0001ad8bee,clean,-,deduct,deduct
6,5bc30ddeb17a810001daf55c,clean,-,deduct,deduct
6,5bdc609519b9ba000157d122,clean,-,deduct,deduct
6,5d8e3e54e019d1001a713708,clean,-,deduct,Deduct
6,5dd00f0e82a527107df2df46,clean,-,deduct,deduct
7,5ab67b34ead3eb0001518bf3,babble,-5,defer,different
7,5c0b0b5f217d60000111e5f0,babble,-5,defer,distant
7,5d2464b812b27400011db6e7,babble,-5,defer,stiffer
7,5dd0409d9ca8a312350a4118,babble,-5,defer,stuff
7,5e949cc842d2cd7e92cf3559,babble,-5,defer,sticks
10,5980fff19bf4fe0001070984,babble,0,defer,Defer
10,59dea7f56100f9000194a162,babble,0,defer,disperse
10,5a9d8c04b5e2110001c6e15f,babble,0,defer,defer
10,5acc6abbfa3b4e000173c8b5,babble,0,defer,differ
10,5ccb5e96bca87900161275c2,babble,0,defer,defer
8,573c6b96b3a71f00146df8c4,clean,-,defer,defer
8,5afaec38bba9690001d82aee,clean,-,defer,deffer
8,5b3b96a868e12a000160db45,clean,-,defer,differ
8,5c58bdb5a2f0f6000157e4e6,clean,-,defer,defer
8,5ce1b491fd6595001ba5a4cc,clean,-,defer,defer
4,56c6fd07b0b7a1000d5cf899,babble,-5,different,different
4,57732cfcda75d30001487571,babble,-5,different,different
4,597f57ccfc90e000011c56fe,babble,-5,different,different
4,5cadcbd3cdf3eb00136336a4,babble,-5,different,different
4,5e432ceb394cd51c528ba4f0,babble,-5,different,different
2,55891561fdf99b4badde5b11,babble,0,different,Different
2,5a4ad25599311d0001df5ee8,babble,0,different,different
2,5a67676a35f26b000149689d,babble,0,different,different
2,5acf2046e87197000107933c,babble,0,different,different
2,5ce3de71c536f5000110529e,babble,0,different,different
5,55b95e2ffdf99b469f622883,clean,-,different,different
5,57fa6c8b07d709000141ad46,clean,-,different,different
5,595e32ebe05ca800013401d0,clean,-,different,Different
5,5b7200cf8f427a00013a1f9d,clean,-,different,different
5,5be594a25ea88f0001cc3912,clean,-,different,different
11,5b97a223788a3d0001b49ab3,babble,-5,delight,Delight
11,5c56cf49a35f38000169f681,babble,-5,delight,delight
11,5cf42528e7c1d1001b527bbc,babble,-5,delight,delight
11,5d619e7c79db120016bd2429,babble,-5,delight,delight
11,5ddb0012270f44a553f0d024,babble,-5,delight,divide
14,576075c3624ccc0006233eb7,babble,0,delight,delight
14,59efd2b3d838ae000185123a,babble,0,delight,delight
14,5c44a1a111a0c200016ff5ba,babble,0,delight,delight
14,5d4c217a97d8a600013b46cf,babble,0,delight,Delight
14,5d89094bdee2770001840056,babble,0,delight,delight
12,594a8e2eeaa18e000163f6cd,clean,-,delight,delight
12,5a67b46ec0d836000108089f,clean,-,delight,delight
12,5c3f7880d831ed0001f795e9,clean,-,delight,delight
12,5c4a1c1cbd42830001dbb540,clean,-,delight,Delight
12,5d264788d8c0080001ff782e,clean,-,delight,delight
5,55b95e2ffdf99b469f622883,babble,-5,department,apartment
5,57fa6c8b07d709000141ad46,babble,-5,department,apartment
5,595e32ebe05ca800013401d0,babble,-5,department,Department
5,5b7200cf8f427a00013a1f9d,babble,-5,department,Department
5,5be594a25ea88f0001cc3912,babble,-5,department,department
3,57c8221b7612a1000118be3b,babble,0,department,Department
3,5aeaeef326e9c60001fbd22b,babble,0,department,department
3,5c6ddaefdf677d00013fa313,babble,0,department,Department
3,5c936c09e2d9fb0001386b03,babble,0,department,department
3,5cdc5bc31f7a97001b6e5c31,babble,0,department,department
1,5c0189dc9d035a00017e7eaa,clean,-,department,department
1,5c1d232074ad0b0001531eea,clean,-,department,department
1,5c36188ae2809a000106d7de,clean,-,department,department
1,5db9940a8b31b7000b84baed,clean,-,department,department
1,5dde99ba326bd801296eab89,clean,-,department,department
15,5a09ec769b760100013a70e1,babble,-5,decidedly,decidedly
15,5aaaa47accc4c20001ca5253,babble,-5,decidedly,decidedly
15,5ae70a1c3810080001c060c5,babble,-5,decidedly,Decidedly
15,5b7c88addb11320001c43bcc,babble,-5,decidedly,decidedly
15,5d45bde698c84000164e1200,babble,-5,decidedly,decidedly
13,57efc1de61e8340001876cf0,babble,0,decidedly,decidedly
13,5b2bd649ed66460001e86e39,babble,0,decidedly,decideally
13,5c503ab0548e9d0001a70c7b,babble,0,decidedly,decidedly
13,5d8f4d31e4a4e70018c19c15,babble,0,decidedly,decidedly
13,5e7e4d6618ff320b50bf7b3c,babble,0,decidedly,decidedly
11,5b97a223788a3d0001b49ab3,clean,-,decidedly,Decidedly
11,5c56cf49a35f38000169f681,clean,-,decidedly,Decididly
11,5cf42528e7c1d1001b527bbc,clean,-,decidedly,decidedly
11,5d619e7c79db120016bd2429,clean,-,decidedly,decidedly
11,5ddb0012270f44a553f0d024,clean,-,decidedly,decidedly
7,5ab67b34ead3eb0001518bf3,babble,-5,dissimilar,dissimilar
7,5c0b0b5f217d60000111e5f0,babble,-5,dissimilar,disimilar
7,5d2464b812b27400011db6e7,babble,-5,dissimilar,dissimilar
7,5dd0409d9ca8a312350a4118,babble,-5,dissimilar,Dont know
7,5e949cc842d2cd7e92cf3559,babble,-5,dissimilar,december
10,5980fff19bf4fe0001070984,babble,0,dissimilar,Dissimlar
10,59dea7f56100f9000194a162,babble,0,dissimilar,dissimilar
10,5a9d8c04b5e2110001c6e15f,babble,0,dissimilar,dissimilar
10,5acc6abbfa3b4e000173c8b5,babble,0,dissimilar,dissimilar
10,5ccb5e96bca87900161275c2,babble,0,dissimilar,dissimilar
8,573c6b96b3a71f00146df8c4,clean,-,dissimilar,dissimilar
8,5afaec38bba9690001d82aee,clean,-,dissimilar,dissimilar
8,5b3b96a868e12a000160db45,clean,-,dissimilar,disimilar
8,5c58bdb5a2f0f6000157e4e6,clean,-,dissimilar,disimilar
8,5ce1b491fd6595001ba5a4cc,clean,-,dissimilar,disimular
14,576075c3624ccc0006233eb7,babble,-5,designer,designer
14,59efd2b3d838ae000185123a,babble,-5,designer,designer
14,5c44a1a111a0c200016ff5ba,babble,-5,designer,designer
14,5d4c217a97d8a600013b46cf,babble,-5,designer,Designer
14,5d89094bdee2770001840056,babble,-5,designer,designer
12,594a8e2eeaa18e000163f6cd,babble,0,designer,designer
12,5a67b46ec0d836000108089f,babble,0,designer,designer
12,5c3f7880d831ed0001f795e9,babble,0,designer,designer
12,5c4a1c1cbd42830001dbb540,babble,0,designer,Designer
12,5d264788d8c0080001ff782e,babble,0,designer,designer
15,5a09ec769b760100013a70e1,clean,-,designer,designer
15,5aaaa47accc4c20001ca5253,clean,-,designer,designer
15,5ae70a1c3810080001c060c5,clean,-,designer,Designer
15,5b7c88addb11320001c43bcc,clean,-,designer,designer
15,5d45bde698c84000164e1200,clean,-,designer,Designer
5,55b95e2ffdf99b469f622883,babble,-5,deserve,deserve
5,57fa6c8b07d709000141ad46,babble,-5,deserve,dessert
5,595e32ebe05ca800013401d0,babble,-5,deserve,Deserve
5,5b7200cf8f427a00013a1f9d,babble,-5,deserve,Dessert
5,5be594a25ea88f0001cc3912,babble,-5,deserve,deserve
3,57c8221b7612a1000118be3b,babble,0,deserve,Deserve
3,5aeaeef326e9c60001fbd22b,babble,0,deserve,deserve
3,5c6ddaefdf677d00013fa313,babble,0,deserve,Deserve
3,5c936c09e2d9fb0001386b03,babble,0,deserve,deserve
3,5cdc5bc31f7a97001b6e5c31,babble,0,deserve,dessert
1,5c0189dc9d035a00017e7eaa,clean,-,deserve,deserve
1,5c1d232074ad0b0001531eea,clean,-,deserve,deserve
1,5c36188ae2809a000106d7de,clean,-,deserve,deserve
1,5db9940a8b31b7000b84baed,clean,-,deserve,deserve
1,5dde99ba326bd801296eab89,clean,-,deserve,deserve
15,5a09ec769b760100013a70e1,babble,-5,dealings,feeling
15,5aaaa47accc4c20001ca5253,babble,-5,dealings,feeling
15,5ae70a1c3810080001c060c5,babble,-5,dealings,Dealing
15,5b7c88addb11320001c43bcc,babble,-5,dealings,dealing
15,5d45bde698c84000164e1200,babble,-5,dealings,feelings
13,57efc1de61e8340001876cf0,babble,0,dealings,feelings
13,5b2bd649ed66460001e86e39,babble,0,dealings,dealing
13,5c503ab0548e9d0001a70c7b,babble,0,dealings,feeling
13,5d8f4d31e4a4e70018c19c15,babble,0,dealings,feelings
13,5e7e4d6618ff320b50bf7b3c,babble,0,dealings,dealing
11,5b97a223788a3d0001b49ab3,clean,-,dealings,Dealings
11,5c56cf49a35f38000169f681,clean,-,dealings,Dealings
11,5cf42528e7c1d1001b527bbc,clean,-,dealings,dealings
11,5d619e7c79db120016bd2429,clean,-,dealings,feelings
11,5ddb0012270f44a553f0d024,clean,-,dealings,feelings
1,5c0189dc9d035a00017e7eaa,babble,-5,due,dew
1,5c1d232074ad0b0001531eea,babble,-5,due,do
1,5c36188ae2809a000106d7de,babble,-5,due,do
1,5db9940a8b31b7000b84baed,babble,-5,due,due
1,5dde99ba326bd801296eab89,babble,-5,due,do you
4,56c6fd07b0b7a1000d5cf899,babble,0,due,due
4,57732cfcda75d30001487571,babble,0,due,dune
4,597f57ccfc90e000011c56fe,babble,0,due,due
4,5cadcbd3cdf3eb00136336a4,babble,0,due,due
4,5e432ceb394cd51c528ba4f0,babble,0,due,due
2,55891561fdf99b4badde5b11,clean,-,due,Due
2,5a4ad25599311d0001df5ee8,clean,-,due,due
2,5a67676a35f26b000149689d,clean,-,due,due
